id,name,tlr,rpc,go,oi,perception,city,state,total,rank,year,domain,latitude,longitude
IR-O-U-0410,Malaviya National Institute of Technology,54.44,42.78,70.67,60.93,9.80,Jaipur,Rajasthan,50.36,62
IR-O-U-0253,Cochin University of Science and Technology,62.40,34.36,73.79,51.74,13.81,Cochin,Kerala,50.34,63
IR-O-U-0027,Osmania University,58.74,31.24,81.26,57.91,9.15,Hyderabad,Telangana,49.94,64
IR-O-I-1357,University of Madras,64.74,32.90,69.40,53.23,14.39,Chennai,Tamil Nadu,49.93,65
IR-O-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",53.57,38.83,70.43,58.70,21.07,Howrah,West Bengal,49.79,66
IR-O-U-0395,Indian Institute of Technology Jodhpur,66.08,31.56,64.60,66.66,9.15,Jodhpur,Rajasthan,49.79,66
IR-O-U-0064,Indian Institute of Technology Patna,52.66,42.86,70.65,57.06,12.92,Patna,Bihar,49.79,66
IR-O-U-0498,Babasheb Bhimrao Ambedkar University,59.83,24.29,82.07,76.83,2.00,Lucknow,Uttar Pradesh,49.53,69
IR-O-U-0448,Bharathidasan University,57.54,36.39,74.18,52.05,12.31,Tiruchirappalli,Tamil Nadu,49.45,70
IR-O-U-0235,Mysore University,67.43,18.61,87.02,54.62,5.01,Mysuru,Karnataka,49.17,71
IR-O-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",57.76,30.74,67.91,66.08,23.00,Jalandhar,Punjab,49.04,72
IR-O-U-0184,Indian Institute of Technology Mandi,56.69,37.36,63.04,67.59,14.39,Mandi,Himachal Pradesh,49.03,73
IR-O-U-0381,"Punjab Agricultural University, Ludhiana",70.53,28.29,67.48,50.37,7.82,Ludhiana,Punjab,48.97,74
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,67.16,32.85,62.14,64.76,0.00,Wardha,Maharashtra,48.92,75
IR-O-U-0006,"Andhra University, Visakhapatnam",54.39,25.74,84.77,58.63,16.92,Visakhapatnam,Andhra Pradesh,48.54,76
IR-O-U-0523,King George`s Medical University,70.83,26.63,63.34,56.64,9.48,Lucknow,Uttar Pradesh,48.52,77
IR-O-U-0107,Jamia Hamdard,56.02,32.49,70.37,66.02,11.70,New Delhi,Delhi,48.40,78
IR-O-U-0564,UPES,58.19,28.69,60.55,67.05,34.47,Dehradun,Uttarakhand,48.34,79
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,57.79,37.02,67.61,53.63,8.49,Kalavakkam,Tamil Nadu,48.18,80
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,70.64,20.55,63.60,62.36,18.53,Pune,Maharashtra,48.17,81
IR-O-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",53.93,39.03,68.88,55.67,9.15,Nagpur,Maharashtra,48.15,82
IR-O-U-0055,National Institute of Technology Silchar,51.36,42.81,68.84,54.16,6.78,Silchar,Assam,48.12,83
IR-O-U-0474,Sathyabama Institute of Science and Technology,53.39,35.72,64.67,66.38,16.38,Chennai,Tamil Nadu,47.95,84
IR-O-U-0136,Gujarat University,64.84,18.62,83.31,59.33,2.77,Ahmedabad,Gujarat,47.91,85
IR-O-U-0691,"All India Institute of Medical Sciences, Rishikesh",70.55,29.68,49.57,69.59,9.48,Rishikesh,Uttarakhand,47.89,86
IR-O-U-0376,Guru Nanak Dev University,54.75,27.23,77.53,62.47,12.01,Amritsar,Punjab,47.55,87
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,70.37,21.34,64.97,64.61,5.01,Mumbai,Maharashtra,47.46,88
IR-O-U-0555,Graphic Era University,57.45,22.95,64.11,69.99,33.38,Dehradun,Uttarakhand,47.29,89
IR-O-U-0577,National Institute of Technology Durgapur,51.12,34.57,72.25,56.11,10.45,Durgapur,West Bengal,46.81,90
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,47.35,37.34,67.86,58.25,19.31,Bhubaneswar,Odisha,46.73,91
IR-O-U-0249,Visvesvaraya Technological University,58.85,34.69,61.46,57.77,3.53,Belgaum,Karnataka,46.48,92
IR-O-U-0485,Tamil Nadu Agricultural University,71.27,14.78,69.80,55.16,10.45,Coimbatore,Tamil Nadu,46.33,93
IR-O-U-0463,Madurai Kamaraj University,63.47,24.45,68.37,51.80,10.45,Madurai,Tamil Nadu,46.26,94
IR-O-U-0642,Shiv Nadar University,65.26,24.23,59.23,65.34,9.48,Gautam Buddha Nagar,Uttar Pradesh,46.18,95
IR-O-U-0318,Mumbai University,56.15,17.82,86.24,56.27,7.82,Mumbai,Maharashtra,45.86,96
IR-O-U-0389,Banasthali Vidyapith,50.45,17.72,84.22,77.31,8.15,Banasthali,Rajasthan,45.85,97
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,68.85,18.53,62.74,62.90,7.82,Chennai,Tamil Nadu,45.84,98
IR-O-S-8972,Indian Institute of Management Calcutta,60.63,14.58,63.60,66.22,38.40,Kolkata,West Bengal,45.74,99
IR-O-U-0217,Christ University,52.14,18.96,67.20,69.84,39.05,Bengaluru,Karnataka,45.65,100
IR-R-U-0220,Indian Institute of Science,93.55,90.68,75.19,59.23,100.00,Bengaluru,Karnataka,86.22,1
IR-R-U-0456,Indian Institute of Technology Madras,85.57,90.38,78.65,63.59,91.39,Chennai,Tamil Nadu,84.01,2
IR-R-I-1074,Indian Institute of Technology Delhi,79.08,91.08,78.93,70.32,82.14,New Delhi,Delhi,82.07,3
IR-R-U-0306,Indian Institute of Technology Bombay,78.85,87.71,79.24,58.76,74.85,Mumbai,Maharashtra,79.19,4
IR-R-U-0573,Indian Institute of Technology Kharagpur,70.18,76.88,77.51,57.44,62.74,Kharagpur,West Bengal,71.63,5
IR-R-I-1075,Indian Institute of Technology Kanpur,72.13,72.37,77.82,60.24,64.04,Kanpur,Uttar Pradesh,71.33,6
IR-R-U-0560,Indian Institute of Technology Roorkee,69.29,67.75,72.49,62.80,46.32,Roorkee,Uttarakhand,66.52,7
IR-R-N-15,"All India Institute of Medical Sciences, Delhi",75.37,67.66,41.99,72.72,75.52,New Delhi,Delhi,66.13,8
IR-R-U-0053,Indian Institute of Technology Guwahati,68.94,68.24,68.07,58.30,40.92,Guwahati,Assam,64.68,9
IR-R-U-0330,Tata Institute of Fundamental Research,70.64,60.42,58.36,66.40,50.34,Mumbai,Maharashtra,62.66,10
IR-R-U-0490,Vellore Institute of Technology,53.25,72.11,70.10,62.55,45.27,Vellore,Tamil Nadu,62.41,11
IR-R-U-0713,Academy of Scientific & Innovative Research,62.96,67.39,77.67,48.06,3.89,Ghaziabad,Uttar Pradesh,59.85,12
IR-R-U-0439,Anna University,57.03,61.63,59.96,50.29,70.35,Chennai,Tamil Nadu,59.65,13
IR-R-U-0013,Indian Institute of Technology Hyderabad,63.70,55.47,62.07,59.03,53.50,Hyderabad,Telangana,59.41,14
IR-R-U-0304,Homi Bhabha National Institute,55.15,66.77,70.16,54.35,28.42,Mumbai,Maharashtra,58.88,15
IR-R-U-0500,Banaras Hindu University,48.06,51.96,87.96,61.50,43.87,Varanasi,Uttar Pradesh,58.14,16
IR-R-U-0120,University of Delhi,51.99,56.45,75.32,63.98,34.60,Delhi,Delhi,57.45,17
IR-R-U-0109,Jawaharlal Nehru University,50.06,42.56,88.71,73.64,44.41,New Delhi,Delhi,57.33,18
IR-R-U-0575,Jadavpur University,54.38,48.55,84.23,56.79,32.78,Kolkata,West Bengal,56.69,19
IR-R-U-0108,"Jamia Millia Islamia,New Delhi",50.71,47.26,80.06,83.41,21.17,New Delhi,Delhi,55.86,20
IR-R-U-0273,Indian Institute of Technology Indore,62.80,49.02,58.65,60.81,23.55,Indore,Madhya Pradesh,53.71,21
IR-R-U-0467,National Institute of Technology Tiruchirappalli,51.84,42.78,64.00,68.33,56.19,Tiruchirappalli,Tamil Nadu,53.63,22
IR-R-U-0496,Aligarh Muslim University,44.59,50.00,82.35,60.04,27.29,Aligarh,Uttar Pradesh,53.58,23
IR-R-U-0205,Indian Institute of Technology (Indian School of Mines),57.91,49.20,58.88,58.02,30.88,Dhanbad,Jharkhand,52.80,24
IR-R-U-0234,Manipal Academy of Higher Education-Manipal,50.59,51.36,63.94,66.10,24.95,Manipal,Karnataka,52.48,25
IR-R-U-0391,Birla Institute of Technology & Science -Pilani,49.98,49.98,65.83,59.16,32.49,Pilani,Rajasthan,52.32,26
IR-R-U-0305,Indian Institute of Science Education & Research Pune,56.83,44.52,56.23,63.57,41.97,Pune,Maharashtra,52.22,27
IR-R-U-0042,University of Hyderabad,49.18,42.00,76.03,66.58,26.30,Hyderabad,Telangana,51.85,28
IR-R-U-0357,National Institute of Technology Rourkela,54.39,46.73,64.75,60.11,20.21,Rourkela,Odisha,51.32,29
IR-R-U-0224,Jawaharlal Nehru Centre for Advanced Scientific Research,64.07,41.86,48.97,59.31,35.81,Bengaluru,Karnataka,51.08,30
IR-R-U-0139,Indian Institute of Technology Gandhinagar,56.39,39.20,60.14,69.14,32.20,Gandhinagar,Gujarat,50.84,31
IR-R-U-0436,Amrita Vishwa Vidyapeetham,47.80,37.16,64.98,72.47,50.90,Coimbatore,Tamil Nadu,50.83,32
IR-R-U-0078,Panjab University,41.05,52.17,68.18,59.92,30.58,Chandigarh,Chandigarh,50.65,33
IR-R-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),46.34,54.55,62.24,64.05,9.49,Patiala,Punjab,50.06,34
IR-R-U-0570,Calcutta University,43.92,35.69,87.06,53.01,31.62,Kolkata,West Bengal,49.76,35
IR-R-I-1441,Saveetha Institute of Medical and Technical Sciences,53.48,44.28,62.79,67.38,9.24,Chennai,Tamil Nadu,49.54,36
IR-R-U-0308,Institute of Chemical Technology,49.08,46.92,58.67,55.88,27.13,Mumbai,Maharashtra,48.82,37
IR-R-U-0447,Bharathiar University,51.63,36.50,67.57,51.98,35.67,Coimbatore,Tamil Nadu,48.72,38
IR-R-U-0473,S.R.M. Institute of Science and Technology,41.45,50.10,61.96,64.61,22.65,Chennai,Tamil Nadu,48.58,39
IR-R-U-0572,Indian Institute of Science Education & Research Kolkata,51.69,38.85,56.40,55.58,29.51,Mohanpur,West Bengal,46.95,40
IR-R-U-0237,"National Institute of Technology Karnataka, Surathkal",50.66,33.36,60.93,59.23,35.67,Surathkal,Karnataka,46.89,41
IR-R-U-0379,Lovely Professional University,32.67,52.03,54.75,68.34,16.80,Phagwara,Punjab,44.87,42
IR-R-U-0435,Alagappa University,40.34,35.46,64.08,52.13,32.92,Karaikudi,Tamil Nadu,44.06,43
IR-R-U-0356,Kalinga Institute of Industrial Technology,29.94,37.90,72.39,80.13,11.44,Bhubaneswar,Odisha,43.98,44
IR-R-U-0497,Amity University,36.15,49.08,54.44,64.65,9.74,Gautam Budh Nagar,Uttar Pradesh,43.89,45
IR-R-U-0378,Indian Institute of Technology Ropar,47.07,30.46,54.78,66.44,27.94,Rupnagar,Punjab,43.65,46
IR-R-U-0410,Malaviya National Institute of Technology,46.89,36.28,57.81,60.93,7.70,Jaipur,Rajasthan,43.37,47
IR-R-U-0236,"National Institute of Mental Health & Neuro Sciences, Bangalore",52.20,34.08,35.91,66.64,36.33,Bangalore,Karnataka,43.35,48
IR-R-U-0363,Siksha `O` Anusandhan,38.19,36.12,60.44,73.35,14.86,Bhubaneswar,Odisha,43.21,49
IR-R-U-0377,"Indian Institute of Science Education & Research, Mohali",43.60,27.59,55.16,72.34,35.27,Mohali,Punjab,43.15,50
IR-E-U-0456,Indian Institute of Technology Madras,95.19,96.41,79.89,63.26,100.00,Chennai,Tamil Nadu,89.79,1
IR-E-I-1074,Indian Institute of Technology Delhi,84.89,94.74,85.00,67.92,94.07,New Delhi,Delhi,87.09,2
IR-E-U-0306,Indian Institute of Technology Bombay,79.12,87.94,81.93,56.89,85.36,Mumbai,Maharashtra,80.74,3
IR-E-I-1075,Indian Institute of Technology Kanpur,84.35,80.16,88.99,58.82,76.15,Kanpur,Uttar Pradesh,80.65,4
IR-E-U-0560,Indian Institute of Technology Roorkee,74.55,78.36,88.91,60.42,59.37,Roorkee,Uttarakhand,75.64,5
IR-E-U-0573,Indian Institute of Technology Kharagpur,67.27,78.30,84.68,56.04,75.51,Kharagpur,West Bengal,73.76,6
IR-E-U-0053,Indian Institute of Technology Guwahati,67.70,74.99,85.01,54.95,50.09,Guwahati,Assam,70.32,7
IR-E-U-0013,Indian Institute of Technology Hyderabad,83.86,61.12,75.92,55.95,60.04,Hyderabad,Telangana,70.28,8
IR-E-U-0467,National Institute of Technology Tiruchirappalli,73.73,61.45,78.82,65.86,67.98,Tiruchirappalli,Tamil Nadu,69.71,9
IR-E-U-0575,Jadavpur University,76.89,65.90,76.68,52.81,35.84,Kolkata,West Bengal,67.04,10
IR-E-U-0490,Vellore Institute of Technology,62.35,75.41,70.39,61.63,50.21,Vellore,Tamil Nadu,66.59,11
IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",72.80,56.09,77.23,62.95,48.38,Surathkal,Karnataka,65.26,12
IR-E-U-0439,Anna University,63.92,74.48,59.95,50.02,65.50,Chennai,Tamil Nadu,65.06,13
IR-E-U-0273,Indian Institute of Technology Indore,75.90,60.88,72.39,59.53,24.73,Indore,Madhya Pradesh,63.93,14
IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,61.12,60.02,82.22,56.16,53.31,Varanasi,Uttar Pradesh,63.74,15
IR-E-U-0357,National Institute of Technology Rourkela,73.96,61.71,71.54,59.05,18.85,Rourkela,Odisha,62.79,16
IR-E-U-0205,Indian Institute of Technology (Indian School of Mines),66.37,63.59,72.92,57.25,30.85,Dhanbad,Jharkhand,62.37,17
IR-E-U-0139,Indian Institute of Technology Gandhinagar,82.80,42.85,68.86,66.14,35.84,Gandhinagar,Gujarat,61.66,18
IR-E-U-0436,Amrita Vishwa Vidyapeetham,76.43,54.55,61.85,65.05,33.77,Coimbatore,Tamil Nadu,61.54,19
IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),70.96,61.47,70.60,63.07,10.79,Patiala,Punjab,61.24,20
IR-E-U-0025,National Institute of Technology Warangal,72.58,50.86,74.41,57.19,34.99,Warangal,Telangana,61.13,21
IR-E-U-0378,Indian Institute of Technology Ropar,77.27,44.53,71.06,64.93,32.70,Rupnagar,Punjab,60.51,22
IR-E-U-0263,National Institute of Technology Calicut,74.03,40.82,78.62,67.96,33.06,Kozhikode,Kerala,60.28,23
IR-E-U-0308,Institute of Chemical Technology,72.94,56.31,69.00,53.66,17.57,Mumbai,Maharashtra,59.70,24
IR-E-U-0391,Birla Institute of Technology & Science -Pilani,64.17,52.87,78.39,54.37,32.88,Pilani,Rajasthan,59.52,25
IR-E-U-0108,"Jamia Millia Islamia,New Delhi",61.90,59.59,73.20,63.85,18.34,New Delhi,Delhi,59.30,26
IR-E-U-0363,Siksha `O` Anusandhan,76.52,44.14,65.46,72.19,24.07,Bhubaneswar,Odisha,58.92,27
IR-E-U-0473,S.R.M. Institute of Science and Technology,63.79,60.19,64.99,61.60,22.01,Chennai,Tamil Nadu,58.56,28
IR-E-U-0098,Delhi Technological University,70.44,41.13,74.27,57.03,43.22,New Delhi,Delhi,58.34,29
IR-E-U-0395,Indian Institute of Technology Jodhpur,80.97,38.23,73.08,64.85,11.70,Jodhpur,Rajasthan,58.03,30
IR-E-U-0497,Amity University,66.29,61.47,58.28,59.42,13.75,Gautam Budh Nagar,Uttar Pradesh,57.30,31
IR-E-U-0496,Aligarh Muslim University,70.07,59.84,59.12,40.20,24.51,Aligarh,Uttar Pradesh,57.26,32
IR-E-U-0184,Indian Institute of Technology Mandi,62.63,42.48,79.30,66.35,24.73,Mandi,Himachal Pradesh,56.49,33
IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,74.05,44.14,69.08,57.96,11.40,Thanjavur,Tamil Nadu,56.21,34
IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",63.46,45.68,71.47,58.91,31.97,Howrah,West Bengal,56.12,35
IR-E-U-0458,Kalasalingam Academy of Research and Education,74.13,36.24,68.50,75.33,13.46,Srivilliputtur,Tamil Nadu,55.69,36
IR-E-U-0410,Malaviya National Institute of Technology,65.70,51.26,66.89,59.56,11.70,Jaipur,Rajasthan,55.60,37
IR-E-U-0747,Chandigarh University,75.70,31.04,59.19,79.56,33.77,Mohali,Punjab,55.20,38
IR-E-U-0356,Kalinga Institute of Industrial Technology,72.60,42.33,57.28,77.38,14.59,Bhubaneswar,Odisha,55.14,39
IR-E-U-0055,National Institute of Technology Silchar,60.85,54.59,69.77,53.35,11.40,Silchar,Assam,55.07,40
IR-E-U-0064,Indian Institute of Technology Patna,56.93,51.40,72.25,56.15,24.73,Patna,Bihar,55.03,41
IR-E-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",65.12,47.03,72.77,53.40,14.88,Nagpur,Maharashtra,55.03,41
IR-E-U-0577,National Institute of Technology Durgapur,63.94,41.32,74.22,55.80,19.10,Durgapur,West Bengal,53.91,43
IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),70.94,46.14,57.91,56.43,13.46,Vaddeswaram,Andhra Pradesh,53.69,44
IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,67.69,41.08,66.94,53.21,15.43,Kalavakkam,Tamil Nadu,52.88,45
IR-E-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",67.98,36.76,60.85,67.76,24.73,Jalandhar,Punjab,52.85,46
IR-E-U-0355,Indian Institute of Technology Bhubaneswar,60.35,37.35,74.14,57.68,24.95,Bhubaneswar,Odisha,52.42,47
IR-E-U-0255,Indian Institute of Space Science and Technology,73.07,24.43,63.41,61.72,39.39,Thiruvananthapuram,Kerala,52.04,48
IR-E-U-0530,Motilal Nehru National Institute of Technology,57.14,40.37,77.57,54.78,16.51,Prayagraj,Uttar Pradesh,51.89,49
IR-E-U-0379,Lovely Professional University,59.64,49.52,49.19,63.51,25.39,Phagwara,Punjab,51.47,50
IR-E-U-0622,National Institute of Technology Delhi,68.47,29.84,63.59,72.41,19.60,Delhi,Delhi,51.41,51
IR-E-U-0249,Visvesvaraya Technological University,65.94,49.97,52.64,51.94,8.91,Belgaum,Karnataka,51.38,52
IR-E-U-0202,Birla Institute of Technology,67.76,37.01,59.56,51.40,22.01,Ranchi,Jharkhand,50.68,53
IR-E-U-0564,UPES,67.45,39.45,46.08,62.74,30.66,Dehradun,Uttarakhand,50.63,54
IR-E-U-0014,International Institute of Information Technology Hyderabad,56.57,40.60,65.00,58.36,23.40,Hyderabad,Telangana,50.33,55
IR-E-U-0072,National Institute of Technology Patna,61.49,39.77,70.28,52.28,4.87,Patna,Bihar,50.16,56
IR-E-U-0297,Defence Institute of Advanced Technology,69.03,41.76,54.06,58.16,2.69,Pune,Maharashtra,50.14,57
IR-E-U-0172,National Institute of Technology Kurukshetra,54.95,41.20,60.55,54.13,35.17,Kurukshetra,Haryana,49.89,58
IR-E-U-0844,"Indian Institute of Technology, Tirupati",75.50,18.49,62.71,58.15,32.52,Yerpedu,Andhra Pradesh,49.80,59
IR-E-C-6379,Netaji Subhas University of Technology (NSUT),68.96,23.44,75.55,46.27,22.25,South West,Delhi,49.68,60
IR-E-C-7252,Manipal Institute of Technology,65.74,35.65,54.01,62.25,21.78,Manipal,Karnataka,49.62,61
IR-E-U-0555,Graphic Era University,64.10,32.12,53.76,68.53,31.23,Dehradun,Uttarakhand,49.59,62
IR-E-C-37013,PSG College of Technology,64.51,29.98,54.90,47.21,53.86,Coimbatore,Tamil Nadu,49.43,63
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,71.38,46.01,34.86,69.33,1.94,Chennai,Tamil Nadu,49.30,64
IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,57.79,40.93,66.01,51.56,10.17,Surat,Gujarat,49.00,65
IR-E-U-0474,Sathyabama Institute of Science and Technology,61.03,44.04,47.51,66.76,11.70,Chennai,Tamil Nadu,48.87,66
IR-E-U-0906,Indian Institute of Technology Jammu,74.62,21.51,57.32,56.55,22.01,Jammu,Jammu and Kashmir,48.15,67
IR-E-U-0389,Banasthali Vidyapith,64.41,21.26,72.53,73.04,4.16,Banasthali,Rajasthan,47.93,68
IR-E-U-0878,Indian Institute of Technology Palakkad,71.97,17.51,61.18,65.98,21.78,Palakkad,Kerala,47.86,69
IR-E-U-0092,"National Institute of Technology, Raipur",55.59,40.36,64.35,55.81,4.51,Raipur,Chhattisgarh,47.69,70
IR-E-U-0042,University of Hyderabad,59.36,45.92,54.33,43.21,7.27,Hyderabad,Telangana,47.51,71
IR-E-U-0619,National Institute of Technology Meghalaya,67.55,31.37,57.65,55.41,5.22,Shillong,Meghalaya,47.27,72
IR-E-C-41593,"College of Engineering, Pune",65.50,22.62,66.89,51.62,19.10,Pune,Maharashtra,46.89,73
IR-E-U-0221,International Institute of Information Technology Bangalore,67.24,20.86,63.07,58.61,16.78,Bengaluru,Karnataka,46.58,74
IR-E-U-0105,Indraprastha Institute of Information Technology Delhi,51.99,36.68,69.89,47.33,12.59,New Delhi,Delhi,46.57,75
IR-E-U-0749,Manipal University Jaipur,58.57,33.30,61.23,63.50,2.32,Jaipur,Rajasthan,46.39,76
IR-E-C-36995,Sri Krishna College of Engineering and Technology,63.67,24.55,64.10,49.95,17.57,Coimbatore,Tamil Nadu,46.03,77
IR-E-C-1331,M. S. Ramaiah Institute of Technology,65.79,22.31,61.93,55.66,15.97,Bengaluru,Karnataka,45.99,78
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,76.68,12.55,68.50,54.57,0.40,Amethi,Uttar Pradesh,45.97,79
IR-E-U-0284,Maulana Azad National Institute of Technology,54.03,32.76,65.79,60.68,6.26,Bhopal,Madhya Pradesh,45.90,80
IR-E-U-0946,Indian Institute of Technology Bhilai,73.09,13.54,65.54,59.29,8.26,Raipur,Chhattisgarh,45.86,81
IR-E-U-0197,National Institute of Technology Srinagar,58.44,26.62,64.89,59.67,12.30,Srinagar,Jammu and Kashmir,45.70,82
IR-E-U-0017,Jawaharlal Nehru Technological University,65.91,27.62,49.71,55.17,12.30,Hyderabad,Telangana,44.75,83
IR-E-U-0099,Guru Gobind Singh Indraprastha University,55.33,33.69,56.26,46.54,17.04,New Delhi,Delhi,44.31,84
IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",63.21,27.18,48.67,61.13,7.93,Guntur,Andhra Pradesh,43.74,85
IR-E-C-16626,Rajalakshmi Engineering College,65.55,14.62,62.30,63.29,6.26,Chennai,Tamil Nadu,43.46,86
IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,59.49,34.78,38.33,65.91,8.91,Chennai,Tamil Nadu,43.43,87
IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,52.56,20.81,74.64,58.08,6.60,Gwalior,Madhya Pradesh,43.41,88
IR-E-U-0516,Indian Institute of Information Technology Allahabad,45.02,21.94,77.31,53.63,23.85,Prayagraj (Allahabad),Uttar Pradesh,43.29,89
IR-E-U-0620,National Institute of Technology Goa,59.25,23.92,56.69,58.46,11.40,Ponda,Goa,43.28,90
IR-E-U-0493,National Institute of Technology Agartala,54.36,28.21,59.38,59.61,6.26,Agratala,Tripura,43.24,91
IR-E-U-0373,Chitkara University,47.51,30.88,52.35,62.84,22.25,Rajpura,Punjab,42.48,92
IR-E-U-0899,Indian Institute Of Technology Dharwad,64.84,15.16,57.36,39.17,29.69,Dharwad,Karnataka,42.36,93
IR-E-C-24004,AU College of Engineering (A),59.16,12.98,72.07,56.81,5.92,Visakhapatnam,Andhra Pradesh,42.32,94
IR-E-U-0613,National Institute of Technology Manipur,63.06,20.62,53.37,61.24,3.79,Imphal,Manipur,42.28,95
IR-E-C-1269,R.V. College of Engineering,63.55,17.05,57.16,52.04,14.03,Bengaluru,Karnataka,42.22,96
IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM)",44.65,30.48,68.44,56.03,3.06,Jabalpur,Madhya Pradesh,42.14,97
IR-E-C-19754,SR University,65.32,15.79,51.98,62.66,10.79,Warangal,Telangana,42.09,98
IR-E-U-0155,"Amity University Haryana, Gurgaon",64.15,21.73,45.29,63.74,7.93,"Gurugram, Haryana",Haryana,41.99,99
IR-E-C-30045,"C.V. Raman Global University, Odisha",69.79,5.70,58.27,69.95,6.26,Bhubaneswar,Odisha,41.93,100
IR-M-S-8890,Indian Institute of Management Ahmedabad,92.55,63.45,99.14,69.66,96.14,Ahmedabad,Gujarat,83.20,1
IR-M-S-8903,Indian Institute of Management Bangalore,90.38,55.61,99.11,72.83,100.00,Bengaluru,Karnataka,80.89,2
IR-M-S-8909,Indian Institute of Management Kozhikode,84.83,56.10,94.92,77.03,75.16,Kozhikode,Kerala,76.48,3
IR-M-S-8972,Indian Institute of Management Calcutta,82.29,51.23,99.03,70.78,85.81,Kolkata,West Bengal,75.53,4
IR-M-I-1074,Indian Institute of Technology Delhi,67.37,79.47,86.62,66.17,61.51,New Delhi,Delhi,74.14,5
IR-M-S-8959,Indian Institute of Management Lucknow,83.76,49.71,96.86,69.81,77.24,Lucknow,Uttar Pradesh,74.11,6
IR-M-S-8931,"National Institute of Industrial Engineering, Mumbai",82.59,60.72,97.79,75.33,19.03,Mumbai,Maharashtra,71.99,7
IR-M-S-8918,Indian Institute of Management Indore,83.00,53.53,92.84,67.79,56.36,Indore,Madhya Pradesh,71.95,8
IR-M-S-132,XLRI-Xavier School of Management,87.55,43.56,98.07,67.92,50.13,Jamshedpur,Jharkhand,70.75,9
IR-M-U-0306,Indian Institute of Technology Bombay,79.07,58.04,82.11,59.89,45.66,Mumbai,Maharashtra,68.11,10
IR-M-S-8868,Indian Institute of Management Raipur,82.65,44.62,90.78,78.25,20.14,Raipur,Chhattisgarh,66.18,11
IR-M-S-8895,Indian Institute of Management Rohtak,82.41,40.44,89.28,78.00,33.66,Rohtak,Haryana,65.88,12
IR-M-I-1170,Management Development Institute,77.29,44.85,95.98,68.46,21.91,Gurugram,Haryana,64.88,13
IR-M-U-0573,Indian Institute of Technology Kharagpur,55.95,72.77,82.27,50.09,38.37,Kharagpur,West Bengal,63.92,14
IR-M-U-0456,Indian Institute of Technology Madras,64.36,50.88,81.14,59.91,60.42,Chennai,Tamil Nadu,62.83,15
IR-M-S-8942,Indian Institute of Management Udaipur,81.98,35.83,87.99,72.84,25.57,Udaipur,Rajasthan,62.78,16
IR-M-C-19343,Symbiosis Institute of Business Management,76.64,32.65,94.37,70.03,40.87,Pune,Maharashtra,62.74,17
IR-M-U-0560,Indian Institute of Technology Roorkee,68.04,64.48,72.01,55.26,24.60,Roorkee,Uttarakhand,62.14,18
IR-M-S-8967,Indian Institute of Management Kashipur,72.15,36.80,88.09,73.75,33.92,Kashipur,Uttarakhand,61.07,19
IR-M-I-1044,S.P. Jain Institute of Management & Research,79.69,25.75,98.64,70.84,24.60,Mumbai,Maharashtra,60.91,20
IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,79.33,30.25,92.06,76.83,18.66,Mumbai,Maharashtra,60.84,21
IR-M-S-8948,Indian Institute of Management Tiruchirappalli,70.04,29.06,87.97,68.49,66.57,Tiruchirappalli,Tamil Nadu,60.83,22
IR-M-I-1075,Indian Institute of Technology Kanpur,67.93,48.61,84.44,57.36,30.38,Kanpur,Uttar Pradesh,60.63,23
IR-M-S-8904,Indian Institute of Management Ranchi,68.06,37.05,90.10,72.92,31.50,Ranchi,Jharkhand,59.99,24
IR-M-U-0108,"Jamia Millia Islamia,New Delhi",68.28,47.89,78.87,81.15,10.36,New Delhi,Delhi,59.78,25
IR-M-S-8937,Indian Institute of Management Shillong,76.33,23.37,93.60,76.32,28.64,Shillong,Meghalaya,59.12,26
